省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
宮内庁,一般会計,公用財産,宮内庁管理部,皇居内宿舎,東京都千代田区千代田１—１,東京都千代田区千代田１−１,19200023,-,0,0,-,-,-,-,-,-,-,宿舎　外,2,371.03,675.95,18038876,15,宿舎,ＲＣ,2,304.92,609.84,18038875,1984.3.31,新築,381196,779951,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,宮内庁分室,東京都千代田区三番町６—１８外,東京都千代田区三番町６−１８外,10551012908,庁舎,5767.58,10252203872,1947.5.3,引受 外,市街化区域,第二種住居地域,60,400,9,会議施設　外,7,1274.04,2124.21,240945185,0,会議施設,ＲＣ,2,506.71,911.81,6039929,1965.4.1,種目変更,7183051,50680800,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,赤坂宿舎,東京都港区元赤坂２丁目１０１—１外,東京都港区元赤坂２丁目１−３外,120209859,-,0,0,-,-,-,-,-,-,-,宿舎,9,1264.61,3647.99,84650684,82,宿舎,ＲＣ,4,250.41,911.69,31575111,1976.11.30,新築,0,35559175,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,常盤松宿舎,東京都渋谷区東４丁目１０１—１,東京都渋谷区東４丁目２−１０外,2062728,-,0,0,-,-,-,-,-,-,-,宿舎,3,150.14,150.14,1525805,3,宿舎,Ｂ,1,57.42,57.42,593373,1976.12.20,新築,0,536923,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,高輪宿舎,東京都港区高輪１丁目７０１—２０,東京都港区高輪１丁目１４−１,396841,-,0,0,-,-,-,-,-,-,-,その他,2,116.13,116.13,396835,0,その他,Ｂ,1,62.91,62.91,218568,1973.7.31,新築,0,6,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,新浜宿舎,千葉県市川市新浜２丁目７７３—１,千葉県市川市新浜２丁目５−１,14812387,-,0,0,-,-,-,-,-,-,-,宿舎　外,2,144.97,144.97,14135184,4,宿舎,ＲＣ,1,143.8,143.8,14073108,2001.3.30,新築,0,677203,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,須崎宿舎,静岡県下田市須崎字尾竹５０—１,静岡県下田市須崎字尾竹５０−１,839203,-,0,0,-,-,-,-,-,-,-,宿舎,4,199.53,199.53,267194,3,宿舎,Ｂ,1,54.87,54.87,1,1971.3.29,新築,0,572009,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,那須宿舎,栃木県那須郡那須町大字湯本字石塚２０７—１,栃木県那須郡那須町大字湯本字石塚２０７−１,283735,-,0,0,-,-,-,-,-,-,-,宿舎,3,176.84,176.84,3,0,宿舎,Ｗ,1,64.12,64.12,1,1985.1.23,新築,0,283732,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,宮内庁管理部,東京都千代田区千代田１—１,東京都千代田区千代田１−１,0,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,162,0
宮内庁,一般会計,公用財産,宮内庁管理部,埼玉鴨場宿舎,埼玉県越谷市北越谷５丁目５３３—２外,埼玉県越谷市北越谷５丁目４−３９,12161273,-,0,0,-,-,-,-,-,-,-,宿舎,1,141.62,141.62,11271462,4,宿舎,ＲＣ,1,141.62,141.62,11271462,1999.3.26,新築,190816,698995,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁管理部,御料牧場宿舎,栃木県塩谷郡高根沢町大字上高根沢字台ノ原３２２６,栃木県塩谷郡高根沢町大字上高根沢字台ノ原３２２６,228687906,-,0,0,-,-,-,-,-,-,-,宿舎,1,412.83,759.14,169150441,11,宿舎,ＲＣ,2,412.83,759.14,169150441,2016.3.31,新築,0,59537465,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,皇居,東京都千代田区千代田１—１,東京都千代田区千代田１−１外,306582552851,その他,1150436.87,297966715603,1947.5.3,引受,市街化区域,第一種住居地域,60,300,3,その他,160,62034.30,107852.26,5725018860,0,その他,ＳＲＣ,2,11852.50,24175.73,3750302370,1968.10.15,新築,429884304,2460934083,1,1,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,赤坂御用地,東京都港区元赤坂２丁目１０１—１外,東京都港区元赤坂２丁目１−８外,176898535875,その他,508920.96,174882449051,1947.5.3,引受,市街化区域,第一種中高層住居専用地域,60,200,2,その他,90,15253.50,22044.87,1063123936,0,その他,ＲＣ,2,3648.90,5555.38,4382922,1960.4.21,新築,100607408,852355479,1,1,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,常盤松御用邸,東京都渋谷区東４丁目１０１—１,東京都渋谷区東４丁目３−２５,15658368997,その他,19854.54,15435222800,1947.5.3,引受,市街化区域,第二種中高層住居専用地域,60,300,3,その他,7,1333.99,1872.08,116788762,0,その他,ＲＣ,2,966.11,1383.60,112743774,1976.11.15,新築,15430035,90927400,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,須崎御用邸,静岡県下田市須崎字嵐ノ尾１２０６—１外,静岡県下田市須崎字嵐ノ尾１２０６−１,1638502494,その他,384413.22,1399345243,1968.6.27,購入,非線引,都市計画用途地域指定なし,60,200,0,その他,11,2841.82,5232.70,96650116,0,その他,ＲＣ,1,1547.87,3263.66,92094495,1971.10.22,新築,14864244,127642891,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,御料牧場,栃木県塩谷郡高根沢町大字上高根沢字台ノ原６０２０外,栃木県塩谷郡高根沢町大字上高根沢字台ノ原６０２０,3163506097,その他,2518500.38,1907618063,1970.1.23,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,0,その他,78,17475.56,20521.96,654809042,0,その他,ＲＣ,1,418.08,418.08,179077570,1970.1.23,所管換,41767498,559311494,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,葉山御用邸,神奈川県三浦郡葉山町一色字打鯖２０３８−１外,神奈川県三浦郡葉山町一色字打鯖２０３８−１外,3235130705,その他,95796.46,2984450369,1947.5.3,引受,市街化区域,第一種低層住居専用地域,40,80,3,その他,19,2992.81,3625.70,159662715,0,その他,ＲＣ,2,1278.95,1426.53,96459342,1981.8.31,新築,8338607,82679014,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,新浜鴨場,千葉県市川市新浜２丁目７７３—１外,千葉県市川市新浜２丁目５−１,485273226,その他,195832.16,52304408,1947.5.3,引受,市街化調整区域,都市計画用途地域指定なし,40,80,0,その他,19,1062.83,1091.95,58556361,0,その他,Ｗ,2,424.26,440.78,1816555,1947.5.3,引受,4547350,369862945,4,2162,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,埼玉鴨場,埼玉県越谷市大字大林字海道西３９外,埼玉県越谷市大林３９,258751183,その他,116415.57,211395588,1947.5.3,引受,市街化区域,第一種低層住居専用地域,30,60,0,その他,25,1110.76,1110.76,7545075,0,その他,Ｗ,1,281.81,281.81,833911,1947.5.3,引受,20771920,19032681,3,5919,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,那須御用邸,栃木県那須郡那須町大字湯本字石塚２０７—１外,栃木県那須郡那須町大字湯本字石塚２０７−１,432499914,その他,6625665.10,172789145,1947.5.3,引受,非線引,都市計画用途地域指定なし,20,40,0,その他,24,5661.68,6953.20,162357669,0,その他,Ｗ,3,1946.18,2840.94,20179532,1947.5.3,引受,6754615,73201944,0,0,0,0,1056.99,17396541,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,高輪皇族邸,東京都港区高輪１丁目７０１—２０,東京都港区高輪１丁目１４−１,16627511554,その他,19976.10,16507689709,1971.5.1,所管換 外,市街化区域,第一種中高層住居専用地域,60,300,5,その他,17,2748.23,3476.08,59406352,0,その他,ＲＣ,1,1088.76,1185.14,51387306,1973.9.8,新築,50846764,9568729,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,陵墓東部山形,山形県鶴岡市羽黒町手向字羽黒山１５９,山形県鶴岡市羽黒町手向字羽黒山１５９,88274,その他,3971.15,72362,1947.5.3,引受,非線引,都市計画用途地域指定なし,-,-,-,その他,1,5.55,5.55,1,0,その他,Ｗ,1,5.55,5.55,1,1991.9.13,新築,3360,12551,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,陵墓東部栃木,栃木県日光市山内２３０４—２外,栃木県日光市山内２３０４−２外,6968,その他,551.82,6966,1947.5.3,引受,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,2,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,陵墓東部東京,東京都八王子市長房町１６３３外,東京都八王子市長房町１６３３外,3858392029,その他,544122.25,2375503251,1947.5.3,引受,市街化調整区域,第一種低層住居専用地域,30,50,0,その他,16,1665.37,2040.72,46598698,0,その他,Ｗ,1,303.1,303.1,78577,1947.5.3,引受,139203945,1297086135,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,陵墓東部神奈川,神奈川県鎌倉市二階堂字理智光寺谷７５９外,神奈川県鎌倉市二階堂字理智光寺谷７５９外,5998578,その他,6598.33,285636,1947.5.3,引受,市街化調整区域,都市計画用途地域指定なし,40,80,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,965136,4747806,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,陵墓東部新潟,新潟県佐渡市真野字林４５７外,新潟県佐渡市真野字林４５７外,5751811,その他,13366.21,33530,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,200,0,その他,1,11.08,11.08,571189,0,その他,Ｂ,1,11.08,11.08,571189,1991.1.31,新築,174962,4972130,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁管理部,陵墓東部長野,長野県下伊那郡阿智村浪合５８１外,長野県下伊那郡阿智村浪合５８１外,67736,その他,2836.96,44577,1947.5.3,引受,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,23159,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁京都事務所,京都事務所,京都府京都市上京区京都御苑３外,京都府京都市上京区京都御苑３,676570124,庁舎等,8232.00,441299134,1962.2.5,所管換 外,市街化区域,第二種住居地域,60,200,9,事務庁舎　外,4,1540.63,1540.63,150005277,0,事務庁舎,ＲＣ,1,834.34,834.34,43485474,1962.9.20,引受,581179,84684534,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁京都事務所,旧桂宮邸宿舎,京都府京都市上京区京都御苑１５,京都府京都市上京区京都御苑１５,734095870,宿舎,3383.40,675179071,1947.5.3,引受,市街化区域,第二種住居地域,60,200,10,宿舎,4,730.7,730.7,51511023,10,宿舎,Ｗ,1,208.44,208.44,14366410,2008.3.31,新築,18280,7387496,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁京都事務所,修学院宿舎,京都府京都市左京区修学院薮添１,京都府京都市左京区修学院藪添１,26494,-,0,0,-,-,-,-,-,-,-,宿舎,3,168.38,168.38,3,1,宿舎,Ｗ,1,64.59,64.59,1,1979.2.6,新築,0,26491,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁京都事務所,桂宿舎,京都府京都市西京区桂御園１—１,京都府京都市西京区桂御園１−１,136978,-,0,0,-,-,-,-,-,-,-,宿舎,1,52.8,52.8,1,3,宿舎,Ｂ,1,52.8,52.8,1,1966.3.20,新築,0,136977,0,0,0,0,0,0,0,0
宮内庁,一般会計,公用財産,宮内庁京都事務所,畝傍附属地,奈良県橿原市大久保町７１—１,奈良県橿原市大久保町７１−１,740915,その他,11900.82,740914,1947.5.3,引受,市街化調整区域,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,京都御所,京都府京都市上京区京都御苑１,京都府京都市上京区京都御苑１,39453168135,その他,201933.86,38821571728,1947.5.3,引受,市街化区域,第二種住居地域,60,200,4,その他,70,16107.06,16450.02,282218112,0,その他,Ｗ,1,1941.09,1941.09,1,1947.5.3,引受,6197525,341451798,2,1728972,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,修学院離宮,京都府京都市左京区修学院薮添１外,京都府京都市左京区修学院薮添１,1337913513,その他,544715.57,1124650463,1964.9.24,購入 外,市街化調整区域,都市計画用途地域指定なし,70,400,0,その他,18,1167.10,1186.49,15043802,0,その他,Ｗ,1,277.21,277.21,1,1947.5.3,引受,13845041,184374206,1,1,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,桂離宮,京都府京都市西京区桂御園１—１,京都府京都市西京区桂御園１−１,2167882381,その他,69535.33,1996055087,1947.5.3,引受 外,市街化区域,第一種低層住居専用地域,50,80,3,その他,19,2030.02,2101.97,36276227,0,その他,Ｗ,1,909.76,958.62,1,1947.5.3,引受,14787368,120589530,1,174169,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,正倉院,奈良県奈良市雑司町１２９,奈良県奈良市雜司町１２９,1709523985,その他,88819.06,408135373,1947.5.3,引受,市街化調整区域,都市計画用途地域指定なし,30,50,12,その他,16,3732.56,5584.93,905356131,0,その他,ＲＣ,1,1650.42,1920.21,747879911,2008.3.31,新築,6684312,389348169,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部富山,富山県高岡市二塚８９１—１,富山県高岡市二塚８９１−１,296164,その他,773.55,3954,1947.5.3,引受,市街化調整区域,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,13662,278548,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部石川,石川県羽咋市川原町エ１６４—１外,石川県羽咋市川原町エ１６４−１,3305558,その他,15475.77,518165,1947.5.3,引受,非線引,都市計画用途地域指定なし,60,200,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,851314,1936079,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部岐阜,岐阜県可児市久々利３３３外,岐阜県可児市久々利３３３,3178377,その他,4046.27,200195,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,325241,2652941,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部静岡,静岡県浜松市北区引佐町奥山１５７８外,静岡県浜松市北区引佐町奥山１５７８,2483805,その他,2390.07,15749,1947.5.3,引受,市街化調整区域,都市計画用途地域指定なし,60,200,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,9325,2458731,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部愛知,愛知県岡崎市西本郷町９２—１外,愛知県岡崎市西本郷町９２−１,5660470,その他,15180.16,713576,1947.5.3,新設 外,非線引,都市計画用途地域指定なし,60,200,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,402004,4544890,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部三重,三重県亀山市田村町１４０２—１外,三重県亀山市田村町１４０２−１,5587407,その他,25173.51,479871,1947.5.3,引受,非線引,都市計画用途地域指定なし,50,100,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,1497087,3610449,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部滋賀,滋賀県大津市御陵町７２—１外,滋賀県大津市御陵町７２−１,30476852,その他,31622.26,18993541,1947.5.3,引受 外,非線引,都市計画用途地域指定なし,70,400,0,その他,1,6.8,6.8,1,0,その他,Ｗ,1,6.8,6.8,1,1947.5.3,引受,1256877,10226433,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部京都,京都府京都市伏見区桃山町古城山１—３外,京都府京都市伏見区桃山町古城山１−３,3052776210,その他,2099571.27,2475175581,1980.2.7,土地区画整理による換地 外,非線引,都市計画用途地域指定なし,70,400,0,その他,96,1959.77,1962.98,78785878,0,事務庁舎,ＲＣ,1,259.33,259.33,8090652,1970.3.25,新築,40775807,458038944,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部大阪,大阪府堺市堺区大仙町７—１外,大阪府堺市堺区大仙町７−１,4596921838,その他,1722390.23,4112259798,1947.5.3,引受 外,非線引,都市計画用途地域指定なし,70,400,0,その他,26,495.65,551.65,28395367,0,事務庁舎,ＳＲＣ,1,210,282,5976824,1973.3.22,新築,75351012,380568076,8,347585,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部兵庫,兵庫県芦屋市翠ヶ立町１１—４６外,兵庫県芦屋市翠ヶ丘町１１−４６,155389471,その他,126829.05,94310705,1947.5.3,引受 外,非線引,第一種中高層住居専用地域,60,200,0,その他,3,13.21,13.21,3,0,その他,Ｗ,1,6.61,6.61,1,1947.5.3,引受,8669828,52408935,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部奈良,奈良県橿原市大久保町７１—１外,奈良県橿原市大久保町７１−１,548734483,その他,1365345.58,38991916,1947.5.3,引受 外,非線引,都市計画用途地域指定なし,70,400,0,その他,73,1577.13,1577.13,44021100,0,その他,Ｗ,1,644.62,644.62,1050478,1947.5.3,引受,48809643,416794893,3,116931,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部和歌山,和歌山県和歌山市和田４５２外,和歌山県和歌山市和田４５２,5801141,その他,10625.61,28097,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,その他,4,17.68,17.68,4,0,その他,Ｂ,1,7.78,7.78,1,1974.12.12,新築,175666,5597374,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部鳥取,鳥取県米子市福市字浅７２３外,鳥取県米子市福市字浅７２３,11086013,その他,1890.89,260543,1947.5.3,引受,非線引,第一種中高層住居専用地域,60,200,2,その他,1,98.1,98.1,8967928,0,その他,Ｓ,1,98.1,98.1,8967928,2006.3.15,新築,5561,1851981,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部島根,島根県松江市大字日吉字神納３９１外,島根県松江市大字日吉字神納３９１,10350228,その他,24138.83,395296,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,653775,9301157,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部岡山,岡山県倉敷市木見字正光寺８４５外,岡山県倉敷市木見字正光寺８４５,1332413,その他,20763.62,843222,1947.5.3,引受,非線引,都市計画用途地域指定なし,60,200,0,その他,1,3.3,3.3,1,0,その他,Ｗ,1,3.3,3.3,1,1947.5.3,引受,387281,101909,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部広島,広島県廿日市市宮島口２−１８４−１外,広島県廿日市市宮島口２−１８４−１,2777420,その他,1706.75,12304,1947.5.3,引受,市街化区域,第一種住居地域,60,200,0,その他,1,26.44,26.44,1,0,その他,Ｗ,1,26.44,26.44,1,1947.5.3,引受,29764,2735351,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部山口,山口県下関市阿弥陀町字阿弥陀寺１２３—１外,山口県下関市阿弥陀寺町字阿弥陀寺１２３−１,1993847,その他,6292.76,36332,1947.5.3,引受,非線引,都市計画用途地域指定なし,40,80,0,その他,1,6.18,6.18,1,0,その他,Ｗ,1,6.18,6.18,1,1965.3.25,新築,301101,1656413,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部徳島,徳島県鳴門市大麻町池谷字大石１０４外,徳島県鳴門市大麻町池谷字大石１０４,1176032,その他,3607.96,469088,1979.11.22,寄附 外,市街化調整区域,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,69226,637718,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部香川,香川県坂出市青海町字御山２６７７外,香川県坂出市青海町字御山２６７７,8744569,その他,33639.18,1275261,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,その他,3,16.5,16.5,3,0,その他,その他,1,9.9,9.9,1,1990.3.31,新築,618679,6850626,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部愛媛,愛媛県四国中央市妻鳥町２２５６—２外,愛媛県四国中央市妻鳥町２２５６−２,79882,その他,409.91,30210,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,6785,42887,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部高知,高知県高岡郡越知町大字越知字金峯山２３３２—４,高知県高岡郡越知町大字越知字金峯山２３３２−４,3966370,その他,58026.44,67563,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,2096779,1802028,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部福岡,福岡県八女市矢部村北矢部御谷６５７０外,福岡県八女市矢部村北矢部御谷６５７０外,800376,その他,2680.98,7930,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,247605,544841,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部佐賀,佐賀県三養基郡上峰町大字坊所字七本谷１５７０—３６,佐賀県三養基郡上峰町大字坊所字七本谷１５７０−３６,917756,その他,4978.51,328993,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,432075,156688,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部長崎,長崎県対馬市大字久根田舎字補陀洛山７２７,長崎県対馬市大字久根田舎字補陀洛山７２７,109165,その他,2009.91,1946,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,52945,54274,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部熊本,熊本県八代市妙見町字中宮２４８４外,熊本県八代市妙見町字中宮２４８４,1775917,その他,11097.53,511384,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,163686,1100847,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部宮崎,宮崎県西都市大字三宅字丸山５４７１外,宮崎県西都市大字三宅字丸山５４７１,10038760,その他,102885.93,1814949,1947.5.3,引受,非線引,都市計画用途地域指定なし,70,400,0,その他,1,6.48,6.48,60137,0,その他,Ｓ,1,6.48,6.48,60137,1995.3.24,新築,3643799,4519875,0,0,0,0,0,0,0,0
宮内庁,一般会計,皇室用財産,宮内庁京都事務所,陵墓西部鹿児島,鹿児島県薩摩川内市宮内町字脇園１９３５—１外,鹿児島県薩摩川内市宮内町字脇園１９３５−１,157829714,その他,251274.55,754450,1947.5.3,引受,非線引,第一種中高層住居専用地域,60,200,0,その他,4,36.14,36.14,4,0,その他,Ｗ,1,7.8,7.8,1,1947.5.3,引受,12387194,144688066,0,0,0,0,0,0,0,0
