省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,工作物価格　（円）,貸付料　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,母子生活支援施設及び保育所敷地,東京都世田谷区赤堤１−１９０５−１,社会福祉法人　河田母子厚生会,108507836,664.44,108507836,0,0,0,0,-,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,区立奥沢小学校敷地,東京都世田谷区奥沢３−２８２−３,世田谷区,248767750,1841.66,248767750,0,0,0,0,4425175,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,特別養護老人ホーム等敷地,東京都世田谷区深沢１−２９−４,社会福祉法人老後を幸せにする会,717357938,4180.13,717310308,0,0,0,28811,-,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,北区立田端小学校,東京都北区田端５−４−２,北区,200607057,1904.97,200607057,0,0,0,0,2238205,市街化区域,第一種住居地域,60,300
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立清水小学校敷地,東京都八王子市中野山王３−２８７８−１,八王子市,8733966,736.33,8733966,0,0,0,0,131073,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立けやき台小学校敷地,東京都立川市若葉町１−１３−１４,立川市,5248418,163.66,5248418,0,0,0,0,113276,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立第８中学校敷地,東京都立川市富士見町７−８０−１先外,立川市,11204605,427.83,11204605,0,0,0,0,235395,市街化区域,第一種住居地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立第６小学校敷地,東京都立川市羽衣町２−２７−５,立川市,64874140,1604.20,64874140,0,0,0,0,1648791,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立高山小学校敷地,東京都三鷹市牟礼４−７４０−２先,三鷹市,15994206,313.13,15994206,0,0,0,0,299852,市街化区域,第一種中高層住居専用地域,50,150
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,幼稚園敷地,東京都青梅市河辺町７−２−３,学校法人　久山学園,37374956,699.12,37374956,0,0,0,0,-,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立富士見丘小学校,東京都昭島市福島町字西野道上８９０外のうち,昭島市,1024724400,24398.20,1024724400,0,0,0,0,28244472,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,社会福祉事業施設敷地,東京都昭島市築地町字仲平２４９−２外のうち,社会福祉法人　恩賜財団　東京都同胞援護会,417247491,9769.56,417247491,0,0,0,0,-,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,富士見学童保育所敷地,東京都昭島市福島町字西野道上８９０のうち,昭島市,21262953,383.89,21262953,0,0,0,0,661414,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立東小学校敷地,東京都昭島市東町２−１１９−２８のうち,昭島市,946749024,20762.04,946749024,0,0,0,0,26874780,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立昭和中学校敷地,東京都昭島市東町２−１１９−１１のうち,昭島市,1208353536,25819.52,1208353536,0,0,0,0,35287529,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,昭島市学校給食共同調理場敷地,東京都昭島市東町２−１１９−２８のうち,昭島市,203573468,3288.59,203573468,0,0,0,0,4322043,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立図書館敷地,東京都昭島市東町２−１１９−７,昭島市,80948047,1624.17,80948047,0,0,0,0,2801730,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立深大寺小学校及び放課後児童クラブ敷地,東京都調布市深大寺元町５−１６−２０外８筆,調布市,50450246,590.54,50450246,0,0,0,0,395946,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立杉森小学校敷地,東京都調布市染地２−２５−４先外１筆,調布市,12139142,350.93,12139142,0,0,0,0,247500,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,学童保育室敷地,東京都町田市三輪町字２号８２−６のうち,社会福祉法人　三輪愛光会,5893721,56.8,5893721,0,0,0,0,-,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立小金井第１中学校敷地,東京都小金井市桜町２−２８２３−１のうち,小金井市,1628538912,27696.24,1628538912,0,0,0,0,27686235,市街化区域,第一種中高層住居専用地域,50,150
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,学童保育所敷地,東京都小金井市桜町２−２８２３−１のうち,小金井市,41562000,415.62,41562000,0,0,0,0,823391,市街化区域,第一種中高層住居専用地域,50,150
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立小金井第２小学校敷地,東京都小金井市桜町２−２８２３−１のうち,小金井市,905584200,15093.07,905584200,0,0,0,0,14625226,市街化区域,第一種低層住居専用地域,30,60
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防ポンプ自動車車庫敷地,東京都小金井市貫井北町３−８８１−６のうち,小金井市,14812321,169.56,14812321,0,0,0,0,485840,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,日野第３小学校敷地及び放課後児童クラブ,東京都日野市日野台２−１−１０外,日野市,234055677,7880.70,234055677,0,0,0,0,3886672,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立日野第一中学校敷地,東京都日野市日野本町７−７−８先,日野市,1628102,68.56,1628102,0,0,0,0,16883,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立東光寺小学校敷地,東京都日野市新町３−３０−１先外,日野市,5087322,233.71,5087322,0,0,0,0,52795,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,社会福祉事業施設敷地（軽費老人ホ−ム）,東京都東村山市富士見町２−１−２外,社会福祉法人　東京蒼生会,69361507,738.96,69361507,0,0,0,0,-,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,福生病院敷地,東京都福生市加美平１−６−１外１筆,福生病院組合,423160848,13060.52,423160848,0,0,0,0,14229743,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防器具置場,東京都清瀬市元町２−２７４−１のうち,清瀬市,1947008,44.06,1947008,0,0,0,0,61006,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立第３小学校敷地,東京都武蔵村山市中藤１−３６−１５,武蔵村山市,14443856,462.8,14443856,0,0,0,0,310966,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立老松中学校敷地,神奈川県横浜市西区老松町６３−１３のうち,横浜市,30513290,1242.48,30513290,0,0,0,0,1013175,市街化区域,第二種中高層住居専用地域,60,150
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立太田小学校敷地及び放課後児童クラブ敷地,神奈川県横浜市南区三春台４１−１９,横浜市,45499346,806.04,45499346,0,0,0,0,1021993,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立藤の木中学校敷地,神奈川県横浜市南区大岡４丁目１６３８−１４　外１筆,横浜市,603677372,17150.51,603677372,0,0,0,0,21243198,市街化区域,第一種低層住居専用地域,60,100
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立大学敷地,神奈川県横浜市金沢区瀬戸４２４９−２０外,公立大学法人横浜市立大学,3046712040,84630.89,3046712040,0,0,0,0,69069102,市街化区域,第一種中高層住居専用地域,60,150
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立金沢高等学校敷地,神奈川県横浜市金沢区瀬戸４２４９−２７外３筆,横浜市,1135132416,39414.32,1135132416,0,0,0,0,32933554,市街化区域,第一種中高層住居専用地域,60,150
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立金沢中学校敷地,神奈川県横浜市金沢区釜利谷東１−２８７−４３９外,横浜市,1666981008,42095.48,1666981008,0,0,0,0,41114004,市街化区域,第一種中高層住居専用地域,60,150
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市営文庫住宅敷地,神奈川県横浜市金沢区釜利谷東１−２８７−３６外,横浜市,618666833,8972.86,618666833,0,0,0,0,5339358,市街化区域,第一種中高層住居専用地域,60,150
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,横浜創学館高等学校敷地,神奈川県横浜市金沢区追浜本町２−３３−７外,学校法人　翔光学園,289308643,9548.14,289308642,0,0,0,1,-,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,関東学院六浦小学校外敷地,神奈川県横浜市金沢区六浦東１−１５６−２２外,学校法人　関東学院,222465862,5639.86,222465862,0,0,0,0,-,市街化区域,第一種中高層住居専用地域,60,150
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立大正中学校敷地,神奈川県横浜市戸塚区原宿４−１９７外４筆,横浜市,530650080,18425.35,530650080,0,0,0,0,10458521,市街化区域,第一種中高層住居専用地域,60,150
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立本郷中学校敷地,神奈川県横浜市栄区桂町字平島１１７−１２外２３筆,横浜市,649700982,19510.54,649700982,0,0,0,0,29280472,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立西本郷小学校敷地,神奈川県横浜市栄区小菅ケ谷２−１７５０−３のうち,横浜市,38906355,1140.49,38906355,0,0,0,0,1063910,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立中田小学校敷地,神奈川県横浜市泉区中田南４−１０１７外４筆,横浜市,1031169408,26853.37,1031169408,0,0,0,0,24186544,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立山内中学校敷地,神奈川県横浜市青葉区美しが丘５−４,横浜市,2361340800,28938.00,2361340800,0,0,0,0,32608811,市街化区域,第一種低層住居専用地域,50,80
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立南河原中学校敷地,神奈川県川崎市幸区中幸町４−３１外,川崎市,974071006,8607.43,974071006,0,0,0,0,20047188,市街化区域,商業地域,80,400
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立聾学校敷地,神奈川県川崎市中原区上小田中３−１１２６−２先外,川崎市,21253903,226.34,21253903,0,0,0,0,167337,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立住吉小学校敷地,神奈川県川崎市中原区木月祗園町３０９,川崎市,306750,241.32,306750,0,0,0,0,220095,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,保育所敷地,神奈川県川崎市中原区上丸子山王町２−１３３６−５,社会福祉法人　多摩福祉会,87577776,770.31,87577776,0,0,0,0,-,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防器具置場敷地,神奈川県川崎市高津区上作延字原間谷４２４−７,川崎市,4958194,74.96,4958194,0,0,0,0,187919,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,保育所敷地,神奈川県川崎市多摩区寺尾台１−１−１９,社会福祉法人　厚生館福祉会,56179476,996.09,56179476,0,0,0,0,-,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立向丘中学校敷地,神奈川県川崎市宮前区神木本町５−２２３−２３,川崎市,451384884,12970.83,451384884,0,0,0,0,14767121,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立港小学校敷地,神奈川県平塚市夕陽ケ丘２２−３外,平塚市,775045584,17940.87,775045584,0,0,0,0,14602867,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立太洋中学校敷地,神奈川県平塚市高浜台７−３外,平塚市,724519872,17757.84,724519872,0,0,0,0,16997125,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立平塚盲学校敷地,神奈川県平塚市追分１５１９−１５　外,神奈川県,213428583,15072.64,213428583,0,0,0,0,7097784,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立平塚ろう学校敷地,神奈川県平塚市大原１６０４−１外,神奈川県,668335584,19890.94,668335584,0,0,0,0,13918969,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立大野中学校敷地,神奈川県平塚市東中原１−２６５６−１,平塚市,695769888,26354.92,695769888,0,0,0,0,15286831,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立松が丘小学校敷地,神奈川県平塚市東中原１−２６５６−４,平塚市,312519504,11837.86,312519504,0,0,0,0,7014717,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立大船中学校敷地,神奈川県鎌倉市大船４−４２６−１外７５筆,鎌倉市,1624181208,31476.38,1624181208,0,0,0,0,21548661,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立七里ガ浜小学校敷地,神奈川県鎌倉市七里ケ浜１−２１３７−４先,鎌倉市,23032084,471.34,23032084,0,0,0,0,125854,市街化区域,第二種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立富士塚小学校敷地,神奈川県鎌倉市上屋町字谷戸８１０先外１筆,鎌倉市,6419198,134.41,6419198,0,0,0,0,57612,市街化区域,第二種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立千代中学校敷地,神奈川県小田原市千代字大繩上７９５外,小田原市,25202496,1369.65,25202496,0,0,0,0,443611,市街化調整区域,都市計画用途地域指定なし,50,100
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立西浜小学校敷地,神奈川県茅ケ崎市南湖６−１２９８９−６,茅ヶ崎市,406529712,9410.41,406529712,0,0,0,0,8911547,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立北陽中学校敷地,神奈川県茅ケ崎市下寺尾字東方１６４５−２先　外２筆,茅ヶ崎市,9064236,556.01,9064236,0,0,0,0,140883,市街化調整区域,-,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,ひまわり児童遊園敷地,神奈川県相模原市中央区すすきの町２６１６−３,相模原市,133022184,967.61,133022184,0,0,0,0,707580,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立向陽こどもセンタ−敷地,神奈川県相模原市中央区向陽町２６１６−２のうち,相模原市,49090714,918.27,49090714,0,0,0,0,706533,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立向陽小学校敷地,神奈川県相模原市中央区向陽町２６１６−２のうち,相模原市,954355932,29455.43,954355932,0,0,0,0,13971527,市街化区域,第二種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立大野北小学校敷地,神奈川県相模原市中央区淵野辺２丁目８８４−２,相模原市,438544380,12601.85,438544380,0,0,0,0,4573824,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立大野北中学校,神奈川県相模原市中央区淵野辺２丁目８７２−３外１筆,相模原市,1727709120,47991.92,1727709120,0,0,0,0,22238048,市街化区域,第一種住居地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,幸町児童館敷地,神奈川県相模原市中央区淵野辺４−９５４−１のうち,相模原市,27667673,565.08,27667673,0,0,0,0,1509576,市街化区域,近隣商業地域,80,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立神奈川総合産業高校敷地,神奈川県相模原市南区文京１−１０５４外,神奈川県,468303624,11478.03,468303624,0,0,0,0,16312183,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立大野南中学校敷地,神奈川県相模原市南区文京１丁目７０３番９,相模原市,1496365080,35627.74,1496365080,0,0,0,0,14188016,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立若草小学校敷地,神奈川県相模原市南区新磯野字磯部向出口２３４５番２　外３筆,相模原市,24150099,396.72,24150099,0,0,0,0,71670,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,千代田保育園敷地,神奈川県相模原市中央区千代田４−５０７３−３外１筆,社会福祉法人　ふじ福祉会,74525074,1332.66,74525074,0,0,0,0,-,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,しぶさわ幼稚園及び子育て支援センター敷地,神奈川県秦野市渋沢上１丁目２８３番７　外,秦野市,10050695,811.27,10050695,0,0,0,0,245345,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立渋沢小学校及び放課後児童ホーム敷地,神奈川県秦野市渋沢上１−２４７−２外,秦野市,46639616,3505.13,46639616,0,0,0,0,1363267,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立末広小学校及び放課後児童ホーム敷地,神奈川県秦野市末広町３１２７番３　外１３筆,秦野市,39203096,2698.76,39203096,0,0,0,0,1168456,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立すえひろ幼稚園及び子育て支援センター,神奈川県秦野市末広町３１６１−２外,秦野市,4503028,281.19,4503028,0,0,0,0,98136,市街化区域,第一種低層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防団機械器具置場,神奈川県大和市鶴間１−３０６７−２３,大和市,9560791,170.78,9560791,0,0,0,0,400324,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立緑台小学校敷地,神奈川県伊勢原市高森字鍛冶ケ窪４８２先外,伊勢原市,31446462,1457.98,31446462,0,0,0,0,382565,市街化調整区域,都市計画用途地域指定なし,50,100
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,老人福祉センタ−敷地,神奈川県伊勢原市大山字上町１９２−３外１０筆,伊勢原市,68836237,4426.94,68836237,0,0,0,0,1797547,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,国有財産特別措置法 第２条第２項第３号,児童ディサービス及び居宅等事業施設敷地,神奈川県横須賀市馬堀町２−３５−１９のうち,社会福祉法人　海風会,11547329,124.94,11547329,0,0,0,0,-,市街化区域,第一種中高層住居専用地域,60,200
